,Filename,Mean_Street_Quality,Distance,Speed,Relevant
0,Ecosense\bikeride-gps-007f3bbcf0e11b225bb4d3ab49b7d2dacd49ee9c.csv,0.0,0.0,0.0,False
1,Ecosense\bikeride-gps-00b29cbd1576599604d199753d0fba0ee198b4ac.csv,0.0,0.0,0.0,False
2,Ecosense\bikeride-gps-00be4550f04d49ec38e089866271eabf39623060.csv,21.33351268773945,11886038.564559834,4.599899624765478,True
3,Ecosense\bikeride-gps-00eee5c46c373ed08ee3f481b1c143ce1d69ccd7.csv,0.0,0.0,0.0,False
4,Ecosense\bikeride-gps-01a451329fc30fade5d1b574a75b6c3c7a30c71a.csv,16.600806752786408,9137.003110083957,3.838876308277831,True
5,Ecosense\bikeride-gps-01ea403797f1cc5142e75e1701266c0dae8031ba.csv,0.0,0.0,0.0,False
6,Ecosense\bikeride-gps-024d0d71f3387dc9fdfb85120bf232248dd7a1f2.csv,0.0,0.0,0.0,False
7,Ecosense\bikeride-gps-02e069c4a8d391d2d0fc193463acaf8dfb016a88.csv,0.0,0.0,0.0,False
8,Ecosense\bikeride-gps-02f8bb15c7437635eb1b2e7c6b7a1ec40976b72f.csv,0.0,0.0,0.0,False
9,Ecosense\bikeride-gps-02fb00ea826d2267e8d7f00be47f7f5faf5e8d39.csv,13.531272111411193,653.8389626430712,3.768489361702128,True
10,Ecosense\bikeride-gps-03af855b0b5c8cbc66f7bdf498bf76a1ee055936.csv,19.153668894566103,2514.4936871970017,3.683806666666667,True
11,Ecosense\bikeride-gps-004e5f704f00b5fddf87a9f5dc41cf7f786bb6d2.csv,18.81396402440232,1121.0224475070274,4.503236220472441,True
12,Ecosense\bikeride-gps-03b28e04a406575e9356dcf823df58d1df765578.csv,0.0,0.0,0.0,False
13,Ecosense\bikeride-gps-03bdca981236e6682e96aa553451c5301450b78d.csv,60.68972431107183,12939.633988704452,4.020001973943939,True
14,Ecosense\bikeride-gps-03be8fc0065a3506fd5ecca2a55391d07b2106af.csv,0.0,0.0,0.0,False
15,Ecosense\bikeride-gps-03ca6a0c91583a96fbf19e851fc4851ed681fd80.csv,20.22885625695233,1112.0499528352009,3.0674126394052044,True
16,Ecosense\bikeride-gps-04e53f3bd89454100cb7197b921b95cc837a182f.csv,0.0,0.0,0.0,False
17,Ecosense\bikeride-gps-054b0acea28de665494f3a025c1c2ff2a4654302.csv,32.99166033411812,83165472.81013486,3.5171,True
